condition_id,metric_id,value,reason,gene_count
DDX3X+ctrl,trishift_pearson_delta,0.35055415973036191,,20
DDX3X+ctrl,systema_pearson,0.69639750308410442,,20
DDX42+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX42+ctrl,trishift_pearson_delta,0.15648452845213681,,20
DDX42+ctrl,systema_pearson,0.39098793833993511,,20
DDX47+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX47+ctrl,trishift_pearson_delta,0.24222717012601733,,20
DDX47+ctrl,systema_pearson,-0.70133745058144825,,20
DDX51+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX51+ctrl,trishift_pearson_delta,0.39189045922203197,,20
DDX51+ctrl,systema_pearson,-0.21133621155877907,,20
DDX52+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX52+ctrl,trishift_pearson_delta,-0.081803244831388247,,20
DDX52+ctrl,systema_pearson,0.43208111737629207,,20
DDX59+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX59+ctrl,trishift_pearson_delta,-0.25720939227405376,,20
DDX59+ctrl,systema_pearson,-0.8244617696912353,,20
DGCR8+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DGCR8+ctrl,trishift_pearson_delta,0.00062614977264803041,,20
DGCR8+ctrl,systema_pearson,-0.45980284430088531,,20
DHFR+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHFR+ctrl,trishift_pearson_delta,-0.16902000138432299,,20
DHFR+ctrl,systema_pearson,0.077934834499055805,,20
DHODH+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHODH+ctrl,trishift_pearson_delta,-0.44157989121915475,,20
DHODH+ctrl,systema_pearson,-0.079743720517905889,,20
DHX16+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHX16+ctrl,trishift_pearson_delta,-0.35531566751026172,,20
DHX16+ctrl,systema_pearson,-0.78546611757807938,,20
DHX30+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHX30+ctrl,trishift_pearson_delta,-0.071649171327724429,,20
DHX30+ctrl,systema_pearson,0.16995535555670882,,20
DNAJA1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNAJA1+ctrl,trishift_pearson_delta,0.23866687264018693,,19
DNAJA1+ctrl,systema_pearson,0.70341937096731511,,19
DNAJC17+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNAJC17+ctrl,trishift_pearson_delta,0.17924786324213932,,20
DNAJC17+ctrl,systema_pearson,-0.59211661881222288,,20
DNAJC19+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNAJC19+ctrl,trishift_pearson_delta,0.012947858099504278,,20
DNAJC19+ctrl,systema_pearson,-0.51651105163573119,,20
DNLZ+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNLZ+ctrl,trishift_pearson_delta,0.36574089597755732,,20
DNLZ+ctrl,systema_pearson,-0.033575584437565746,,20
DNM1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNM1+ctrl,trishift_pearson_delta,0.12675783608861238,,20
DNM1+ctrl,systema_pearson,0.38294699341600796,,20
DNM2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNM2+ctrl,trishift_pearson_delta,0.70582677850161835,,20
DNM2+ctrl,systema_pearson,-0.24578871005636047,,20
DNTTIP2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DNTTIP2+ctrl,trishift_pearson_delta,-0.17388024602531577,,20
DNTTIP2+ctrl,systema_pearson,-0.53457098916355905,,20
DOHH+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DOHH+ctrl,trishift_pearson_delta,-0.46025286441104168,,20
DOHH+ctrl,systema_pearson,0.29025992643877313,,20
DPAGT1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DPAGT1+ctrl,trishift_pearson_delta,-0.29453066895165758,,20
DPAGT1+ctrl,systema_pearson,0.72767434975294687,,20
DPH2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DPH2+ctrl,trishift_pearson_delta,0.35006871904343501,,20
DPH2+ctrl,systema_pearson,-0.26647125465380939,,20
DPM2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DPM2+ctrl,trishift_pearson_delta,0.76084217554297751,,20
DPM2+ctrl,systema_pearson,0.70319283985227232,,20
DR1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DR1+ctrl,trishift_pearson_delta,0.11816981717456983,,20
DR1+ctrl,systema_pearson,0.48149884881487026,,20
DYNLL2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DYNLL2+ctrl,trishift_pearson_delta,-0.19187171231694444,,20
